bathroom_count,bedroom_count,build_year,cadastral_income,consumption_per_m2,epc,fireplace_count,fireplace_exists,furnish_exists,garden_exists,garden_orientation,garden_surface,gas_water_electricity_exists,habitable_surface,has_starting_price,heating_type,immoweb_id,is_holiday_property,kitchen_exists,kitchen_surface,kitchen_type,land_surface,living_surface,location,parking_box_count,parking_count_inside,parking_count_outside,postal_code,price,property_type,room_count,sale_type,sea_view_exists,sewer_exists,state_of_building,subtype,swimming_pool,terrace_exists,terrace_orientation,terrace_surface,toilet_count,transaction_subtype,url,wall_count
1,4,1850,247,328,D,,False,False,False,,,,148,False,GAS,11133907,,True,,HYPER_EQUIPPED,53,,Gent,,,,9000,349000,HOUSE,6,NORMAL_SALE,,,TO_BE_DONE_UP,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11133907,2
1,3,1974,773,331,D,,False,False,False,,,,244,False,GAS,11155770,,True,,INSTALLED,613,,Bassevelde,,1,,9968,349000,HOUSE,4,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Bassevelde/9968/11155770,
1,3,,503,154,B,,False,False,False,,,True,113,,GAS,11075968,,True,8,INSTALLED,202,26,DENDERMONDE,,,,9200,349000,HOUSE,6,NORMAL_SALE,,,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/DENDERMONDE/9200/11075968,3
1,3,1936,552,473,E,,False,False,False,,,True,184,,GAS,10941174,,False,,,467,,HAMME,,1,3,9220,349000,HOUSE,6,NORMAL_SALE,,,GOOD,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/HAMME/9220/10941174,3
1,2,2021,0,,,,False,False,False,,,,89,False,GAS,10249061,,False,20,,,25,Sint-Niklaas,,,1,9100,349000,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Sint-Niklaas/9100/10249061,
1,2,1930,412,,,,False,False,False,,,True,170,False,ELECTRIC,11045911,,False,10,,1100,55,Assenede,,1,,9968,349000,HOUSE,3,NORMAL_SALE,,NOT_CONNECTED,,COUNTRY_COTTAGE,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Assenede/9968/11045911,4
1,4,,919,378,D,,False,False,False,,,True,268,False,GAS,11153513,,True,,INSTALLED,0,,Buggenhout,,1,,9255,349000,HOUSE,7,NORMAL_SALE,,,TO_BE_DONE_UP,HOUSE,False,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Buggenhout/9255/11153513,2
1,2,1930,412,,,,False,False,False,,,True,170,False,ELECTRIC,11045912,,False,10,,1100,55,Assenede,,1,,9968,349000,HOUSE,3,NORMAL_SALE,,NOT_CONNECTED,,HOUSE,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Assenede/9968/11045912,4
1,4,,319,300,C,,False,False,False,,,True,190,False,,11118842,,False,,,87,,Gent,,,,9000,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11118842,2
2,4,1930,577,259,C,,False,False,False,,,,206,False,GAS,10893619,,False,,,0,27,Gent,,,,9000,349000,HOUSE,7,NORMAL_SALE,,,,MIXED_USE_BUILDING,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/10893619,
1,2,2000,820,210,C,,False,False,False,,,True,165,False,GAS,11130548,,False,,,0,,Sint-amandsberg,,1,1,9040,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-amandsberg/9040/11130548,3
1,2,2024,0,,,-1,True,False,True,,39,,88,False,,11142335,,True,,INSTALLED,,,Destelbergen,,,,9070,349000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,11,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Destelbergen/9070/11142335,3
2,5,1930,552,376,D,,False,False,False,,,True,230,False,GAS,11067028,,True,15,HYPER_EQUIPPED,450,35,Dendermonde,,,,9200,349000,HOUSE,9,NORMAL_SALE,,,GOOD,MANSION,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde/9200/11067028,2
1,2,2021,1,36,A,,False,False,False,,,,90,False,GAS,11027097,,True,,INSTALLED,,,Eeklo,,,,9900,349000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,False,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/11027097,4
1,2,2024,0,,,-1,True,False,True,,39,,88,False,,11142341,,True,,INSTALLED,,,Destelbergen,,,,9070,349000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,11,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Destelbergen/9070/11142341,3
1,2,2021,0,,,-1,True,False,True,SOUTH_WEST,25,False,108,False,ELECTRIC,11105118,,True,,INSTALLED,0,,Aalst,,,,9300,349000,HOUSE,3,NORMAL_SALE,,,,HOUSE,,True,,7,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/11105118,3
1,3,1966,1001,146,B,,False,False,False,,,,97,False,,11128927,,False,,,,,Gent,,,,9000,349000,APARTMENT,5,NORMAL_SALE,,,TO_RENOVATE,APARTMENT,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/11128927,
1,5,1953,875,141,B,,False,False,False,,,True,,False,GAS,11146428,,True,,INSTALLED,320,,Zottegem,,,,9620,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Zottegem/9620/11146428,2
1,3,1954,642,381,D,,False,False,True,SOUTH,100,,177,False,,11093814,,False,,,279,,Merelbeke,,1,2,9820,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Merelbeke/9820/11093814,
,1,2013,573,168,B,,False,False,True,EAST,200,True,80,False,GAS,11115830,,True,7,INSTALLED,330,25,Nazareth,,1,,9810,349000,HOUSE,1,NORMAL_SALE,,CONNECTED,AS_NEW,BUNGALOW,False,True,EAST,20,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Nazareth/9810/11115830,3
1,3,2023,1,,,,False,False,True,NORTH_EAST,170,True,175,,,11036614,,False,9,,250,41,Grembergen,,,1,9200,349000,HOUSE,6,NORMAL_SALE,,,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Grembergen/9200/11036614,3
1,4,1935,290,238,C,,False,False,False,,,True,144,False,GAS,11125531,,True,14,USA_HYPER_EQUIPPED,672,28,Dendermonde,,2,2,9200,349000,HOUSE,7,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,30,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde/9200/11125531,3
1,2,2021,0,,,-1,True,False,True,SOUTH_WEST,25,False,108,False,ELECTRIC,11105119,,True,,INSTALLED,0,,Aalst,,,,9300,349000,HOUSE,3,NORMAL_SALE,,,,HOUSE,,True,,7,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/11105119,3
1,3,2018,0,138,B,,False,False,False,,,,150,False,GAS,10466389,,True,10,HYPER_EQUIPPED,,57,Wetteren,,,2,9230,349000,APARTMENT,6,NORMAL_SALE,,,AS_NEW,TRIPLEX,False,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Wetteren/9230/10466389,
1,3,1995,572,244,C,,False,False,True,,180,,108,False,GAS,11112773,,True,10,HYPER_EQUIPPED,272,43,Lebbeke,,,2,9280,349000,HOUSE,6,NORMAL_SALE,,,GOOD,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lebbeke/9280/11112773,3
1,2,2006,1070,74,A,,False,False,False,,,,103,False,GAS,11124992,,True,11,INSTALLED,,31,Aalst (9300),,,1,9300,349000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,10,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst-(9300)/9300/11124992,
1,3,1977,875,626,F,1,True,False,True,SOUTH,200,True,190,False,,11111463,,True,16,INSTALLED,478,40,Gent,,1,1,9052,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_RENOVATE,HOUSE,False,True,SOUTH,10,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9052/11111463,3
2,2,2008,0,165,B,,False,False,False,,,,100,False,,11006456,,True,7,HYPER_EQUIPPED,,37,Eeklo,,1,,9900,349000,APARTMENT,6,NORMAL_SALE,,,GOOD,APARTMENT,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/11006456,
1,2,2006,1285,108,B,,False,False,False,,,,124,False,GAS,11123027,,True,16,INSTALLED,,39,Melle,,1,1,9090,349000,APARTMENT,5,NORMAL_SALE,,,AS_NEW,APARTMENT,,True,,23,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Melle/9090/11123027,2
1,3,,292,191,B,-1,True,False,False,,,False,180,False,GAS,11062356,,True,,INSTALLED,272,,Nieuwerkerken,,1,2,9320,349000,HOUSE,6,NORMAL_SALE,,,GOOD,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Nieuwerkerken/9320/11062356,2
1,1,1850,1189,166,B,-1,True,False,False,,,,179,False,GAS,11038198,,True,,INSTALLED,,,SINT-NIKLAAS,,,,9100,349000,APARTMENT,3,NORMAL_SALE,,,,APARTMENT,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/SINT-NIKLAAS/9100/11038198,
1,3,1974,488,469,E,,False,False,True,WEST,170,True,93,False,GAS,11097699,,True,10,INSTALLED,262,29,Waasmunster,,1,3,9250,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,False,True,,10,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Waasmunster/9250/11097699,3
1,3,,590,51,A,,False,False,False,,,,142,False,GAS,11145967,,True,14,HYPER_EQUIPPED,201,,Eeklo,,,,9900,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Eeklo/9900/11145967,
1,2,1952,463,415,E,,False,False,False,,,,186,False,GAS,11022253,,True,,INSTALLED,231,,Lievegem,,,,9920,349000,HOUSE,4,NORMAL_SALE,,,GOOD,HOUSE,False,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lievegem/9920/11022253,3
1,2,1952,463,415,E,,False,False,False,,,,186,False,GAS,11022254,,True,,INSTALLED,231,,Evergem,,,,9940,349000,HOUSE,4,NORMAL_SALE,,,GOOD,HOUSE,False,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Evergem/9940/11022254,3
2,3,2007,1507,175,B,,False,False,False,,,,105,False,GAS,10108555,,True,,INSTALLED,,,Eeklo,,,2,9900,349000,APARTMENT,6,NORMAL_SALE,,,GOOD,GROUND_FLOOR,False,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Eeklo/9900/10108555,3
2,3,,0,88,A,,False,False,False,,,,194,False,GAS,10770777,,True,,HYPER_EQUIPPED,,60,Denderleeuw,,1,2,9473,349000,APARTMENT,5,NORMAL_SALE,,,,GROUND_FLOOR,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Denderleeuw/9473/10770777,
1,4,1970,0,692,F,,False,False,False,,,True,175,False,,11084764,,False,,,800,,Aalst,,,2,9300,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,False,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalst/9300/11084764,3
1,2,,0,,,,False,False,False,,,,98,False,,10920256,,True,,HYPER_EQUIPPED,,39,Aalst,,,,9300,349000,APARTMENT,3,NORMAL_SALE,,,AS_NEW,GROUND_FLOOR,,True,,23,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst/9300/10920256,2
,,,0,,,,False,False,False,,,,,,,10748876,,False,,,,,Schoonaarde,,,,9200,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Schoonaarde/9200/10748876,
1,2,2020,0,62,A,-1,True,False,True,NORTH_WEST,,,98,False,GAS,11152375,,True,,INSTALLED,,36,APPELS,,1,,9200,349000,APARTMENT,5,NORMAL_SALE,,,AS_NEW,APARTMENT,,True,,8,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/APPELS/9200/11152375,3
1,2,2024,0,,,,False,False,False,,,,,False,,10751843,,False,6,,,38,Schoonaarde,,,,9200,349000,APARTMENT,4,NORMAL_SALE,,,,APARTMENT,,True,,7,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Schoonaarde/9200/10751843,
1,3,,553,171.7,B,,False,False,False,,,True,,False,,11033139,,False,,,625,,Sint-Lievens-Houtem,,,,9520,349000,HOUSE,4,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Lievens-Houtem/9520/11033139,3
1,3,,0,120,B,,False,False,False,,,True,160,False,GAS,11153943,,True,16,HYPER_EQUIPPED,193,38,Dendermonde,,,,9200,349000,HOUSE,6,NORMAL_SALE,,,,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde/9200/11153943,2
2,3,,599,346,D,,False,False,False,,,,263,False,GAS,11080768,,True,17,INSTALLED,724,40,Outer,,1,,9406,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Outer/9406/11080768,
1,3,,575,,C,,False,False,True,,45,True,,False,GAS,11034022,,True,,INSTALLED,204,,Zelzate,,,,9060,349000,HOUSE,6,NORMAL_SALE,,,,HOUSE,False,True,,30,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Zelzate/9060/11034022,2
2,4,2002,1563,223,C,,False,False,False,,,,256,False,GAS,10955706,,False,,,,,Lebbeke,,2,,9280,349000,APARTMENT,6,NORMAL_SALE,,,,APARTMENT,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Lebbeke/9280/10955706,2
1,3,,1182,339,D,,False,False,False,,,,102,False,GAS,10855551,,False,,,,,Gent,,1,,9000,349000,APARTMENT,5,NORMAL_SALE,,,GOOD,APARTMENT,,True,,6,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent/9000/10855551,
1,3,1967,721,243,C,,False,False,False,,,,170,False,GAS,11140434,,True,,INSTALLED,439,,Zeveneken,,1,,9080,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Zeveneken/9080/11140434,
1,2,1974,1100,350,D,,False,False,False,,,True,137,False,GAS,11084495,,False,,,1598,,Assenede,,1,,9960,349000,HOUSE,3,NORMAL_SALE,,NOT_CONNECTED,,BUNGALOW,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Assenede/9960/11084495,4
1,4,1977,0,301,D,,False,False,False,,,,188,False,,11118257,,False,13,,690,32,Astene,,2,,9800,349000,HOUSE,5,NORMAL_SALE,,,GOOD,HOUSE,False,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Astene/9800/11118257,4
1,4,1964,909,,C,,False,False,False,,,False,208,False,GAS,11116292,,False,8,,444,35,Buggenhout,,1,3,9255,349000,HOUSE,7,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Buggenhout/9255/11116292,3
1,3,2016,729,92,A,,False,False,False,,,True,,False,GAS,10616641,,True,,INSTALLED,390,,Sint-Lievens-Houtem,,1,,9520,349000,HOUSE,4,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Lievens-Houtem/9520/10616641,3
1,3,,0,274,C,,False,False,True,,230,,137,False,,11103884,,True,12,HYPER_EQUIPPED,357,23,Lebbeke,,,3,9280,349000,HOUSE,6,NORMAL_SALE,,,JUST_RENOVATED,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lebbeke/9280/11103884,3
1,3,,322,,,,False,False,False,,,,110,False,,11133559,,False,,,40,,Gent,,,,9000,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11133559,
1,6,,321,353,D,,False,False,False,,,True,199,False,FUELOIL,10979953,,False,,,449,,Zingem,,,,9750,349000,HOUSE,9,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Zingem/9750/10979953,3
1,6,,321,353,D,,False,False,False,,,True,199,False,FUELOIL,11060396,,False,,,449,,Kruisem,,,,9750,349000,HOUSE,9,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Kruisem/9750/11060396,3
1,3,1960,533,251,C,,False,False,False,,,True,,False,GAS,10914163,,True,,INSTALLED,469,,Sint-Lievens-Houtem,,1,,9520,349000,HOUSE,4,NORMAL_SALE,,CONNECTED,AS_NEW,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Lievens-Houtem/9520/10914163,3
1,4,1950,0,213,C,,False,False,False,,,True,231,False,GAS,10988044,,True,,HYPER_EQUIPPED,492,,Buggenhout,,1,3,9255,349000,HOUSE,7,NORMAL_SALE,,CONNECTED,,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Buggenhout/9255/10988044,2
1,4,1954,0,262,C,-1,True,False,True,,290,False,205,False,GAS,11148849,,True,,INSTALLED,370,37,Kieldrecht,,,,9130,349000,HOUSE,7,NORMAL_SALE,,,GOOD,HOUSE,,True,,18,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Kieldrecht/9130/11148849,2
1,3,1972,974,253,C,-1,True,False,False,,,False,226,False,FUELOIL,11149939,,True,,INSTALLED,746,,Wachtebeke,,1,,9185,349000,HOUSE,5,NORMAL_SALE,,,GOOD,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Wachtebeke/9185/11149939,4
1,4,,371,299,C,,False,False,False,,,,142,False,GAS,11057518,,True,,INSTALLED,130,,Gentbrugge,,,,9050,349000,HOUSE,7,NORMAL_SALE,,,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gentbrugge/9050/11057518,
1,3,1974,0,440,E,,False,False,True,,750,,244,False,FUELOIL,11115728,,True,17,USA_SEMI_EQUIPPED,1194,36,Aalter Lotenhulle,,3,5,9880,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,TO_RENOVATE,BUNGALOW,False,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Aalter-Lotenhulle/9880/11115728,4
,2,,0,,,,False,False,False,,,,,False,,10402914,False,False,,,,,Burst,,,,9420,349000,APARTMENT,2,NORMAL_SALE,,,,APARTMENT,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Burst/9420/10402914,
1,3,2000,510,382,D,,False,False,False,,,True,163,False,GAS,11079656,,False,,,482,,Berlare,,,4,9290,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Berlare/9290/11079656,4
2,3,1971,168,887,F,-1,True,False,False,,,False,209,False,ELECTRIC,11128173,,True,,INSTALLED,491,,SINT-GILLIS-WAAS,,2,2,9170,349000,HOUSE,7,NORMAL_SALE,,,GOOD,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/SINT-GILLIS-WAAS/9170/11128173,3
1,3,2014,924,98,A,,False,False,False,,,,132,False,GAS,11083273,,False,,,,,Gent (9000),,,2,9000,349000,APARTMENT,6,NORMAL_SALE,,,GOOD,APARTMENT,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Gent-(9000)/9000/11083273,
1,3,1942,347,347,D,,False,False,False,,,True,167,False,GAS,10875944,,False,,,170,,Evergem,,,,9940,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Evergem/9940/10875944,3
1,3,2000,768,384,D,,False,False,False,,,True,110,False,ELECTRIC,11080983,,False,,,404,34,Lochristi,,2,1,9080,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Lochristi/9080/11080983,4
1,3,1850,0,,,,False,False,False,,,False,327,False,,10884936,,False,,,0,,Gent,,,,9000,349000,HOUSE,4,NORMAL_SALE,,CONNECTED,TO_RENOVATE,HOUSE,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/10884936,2
1,3,,290,163,B,,False,False,False,,,,130,False,GAS,11015364,,False,,,68,,Sint-Gillis-Waas,,,,9170,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Gillis-Waas/9170/11015364,
,,,0,,,,False,False,False,,,,,False,,10682547,,False,,,,,Rupelmonde,,,,9150,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Rupelmonde/9150/10682547,
1,3,2024,0,,,,False,False,False,,,,114,False,ELECTRIC,10682675,,True,,INSTALLED,,,Rupelmonde,,,,9150,349000,APARTMENT,4,NORMAL_SALE,,,AS_NEW,GROUND_FLOOR,False,True,,16,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Rupelmonde/9150/10682675,2
2,3,,0,,A,,False,False,False,,,False,152,False,GAS,11050086,,True,10,HYPER_EQUIPPED,71,16,Sint-Niklaas,,,,9100,349000,HOUSE,7,NORMAL_SALE,,,JUST_RENOVATED,HOUSE,False,True,,12,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9100/11050086,2
1,3,,0,,C,,False,False,False,,,True,368,False,GAS,11083485,,False,20,,0,35,Sint-Niklaas,,1,,9100,349000,HOUSE,7,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,False,,,3,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9100/11083485,4
1,3,1965,1041,278,C,,False,False,False,,,True,209,False,FUELOIL,11089504,,False,,,379,,Sint-Niklaas,,1,,9100,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,TO_BE_DONE_UP,HOUSE,,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Niklaas/9100/11089504,3
,,,0,,,,False,False,False,,,,,,,10818916,,False,,,,,Ronse,,,,9600,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/Ronse/9600/10818916,
1,3,2018,895,58,A,,False,False,False,,,,106,False,,11097392,,False,,,,,Oostakker,,,,9041,349000,APARTMENT,4,NORMAL_SALE,,,GOOD,APARTMENT,,True,,30,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Oostakker/9041/11097392,
1,3,,0,89,A,1,True,False,False,,,,153,False,GAS,11062908,,True,25,USA_HYPER_EQUIPPED,,25,Beveren,,,,9120,349000,APARTMENT,6,NORMAL_SALE,,,,APARTMENT,False,True,SOUTH_WEST,38,2,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Beveren/9120/11062908,2
1,3,1953,634,698,F,,False,False,True,,570,,227,False,FUELOIL,11122682,,False,12,,924,21,Sint-Martens-Latem,,1,2,9831,349000,HOUSE,4,NORMAL_SALE,,,,HOUSE,False,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Sint-Martens-Latem/9831/11122682,3
1,2,2016,0,89,A,,False,False,False,,,,101,False,,11131741,,True,14,HYPER_EQUIPPED,,22,Aalst,,1,1,9300,349000,APARTMENT,4,NORMAL_SALE,,,AS_NEW,APARTMENT,,True,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment/for-sale/Aalst/9300/11131741,
1,4,1972,805,525,F,1,True,False,True,SOUTH_WEST,137,False,209,False,FUELOIL,11067780,,False,,,351,,Dendermonde,,1,2,9200,349000,HOUSE,5,NORMAL_SALE,,CONNECTED,GOOD,HOUSE,,True,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Dendermonde/9200/11067780,3
1,3,1933,0,246,C,,False,False,True,SOUTH,100,True,175,False,GAS,11065275,,True,17,INSTALLED,190,13,Eeklo,,1,1,9900,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,JUST_RENOVATED,HOUSE,False,True,SOUTH,12,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Eeklo/9900/11065275,3
1,4,1918,456,378,D,,False,False,False,,,,156,False,,11074119,,True,,INSTALLED,95,,Gent,,,,9000,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,,HOUSE,,False,,,1,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Gent/9000/11074119,
1,3,1935,0,104,A,,False,False,True,SOUTH,1,True,193,False,GAS,11009653,,False,,,196,,Deinze,,,1,9800,349000,HOUSE,6,NORMAL_SALE,,CONNECTED,JUST_RENOVATED,HOUSE,False,False,,,2,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Deinze/9800/11009653,2
,,,0,,,,False,False,False,,,,,False,,11087903,,False,,,,,RUPELMONDE,,,,9150,,APARTMENT_GROUP,,NORMAL_SALE,,,,APARTMENT_GROUP,,False,,,,BUY_REGULAR,https://www.immoweb.be/en/classified/apartment_group/for-sale/RUPELMONDE/9150/11087903,
1,3,2023,1,,,,False,False,False,,,True,160,False,,10600597,,False,,,96,52,Beveren,,,,9130,349000,HOUSE,4,NORMAL_SALE,,NOT_CONNECTED,GOOD,HOUSE,False,True,,9,,BUY_REGULAR,https://www.immoweb.be/en/classified/house/for-sale/Beveren/9130/10600597,3
