ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Surface,Kitchen,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,url
10655030,Grimbergen,1850,1934,3,171,1330,HOUSE,HOUSE,624000,NORMAL_SALE,3,1,2,6,8,True,INSTALLED,False,False,,False,,,False,,,,GOOD,48,C,1715,False,BUY_REGULAR,GAS,,False,,,2,,https://www.immoweb.be/en/classified/house/for-sale/Grimbergen/1850/10655030
11044769,Sint-Stevens-Woluwe,1932,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/apartment_group/for-sale/Sint-Stevens-Woluwe/1932/11044769
11139751,Leuven,3001,1918,4,183,85,HOUSE,HOUSE,625000,NORMAL_SALE,3,,,3,,False,,False,False,,False,,,False,,,,GOOD,,A,443,False,BUY_REGULAR,,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Leuven/3001/11139751
10938541,Leuven,3000,2023,2,222,136,HOUSE,HOUSE,624333,NORMAL_SALE,6,2,3,11,9,True,HYPER_EQUIPPED,False,False,,True,12,WEST,True,,WEST,,AS_NEW,37,,0,False,BUY_REGULAR,ELECTRIC,False,True,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Leuven/3000/10938541
11099891,OUD-HEVERLEE,3050,,3,153,0,HOUSE,HOUSE,625000,NORMAL_SALE,3,1,2,6,12,True,INSTALLED,False,False,,False,,,False,,,,,,,0,,BUY_REGULAR,,,True,,,,,https://www.immoweb.be/en/classified/house/for-sale/OUD-HEVERLEE/3050/11099891
10971977,Leuven Kessel-Lo,3010,1989,4,212,902,HOUSE,HOUSE,625000,NORMAL_SALE,3,1,2,6,,False,,False,False,,True,,,False,,,,GOOD,,C,1668,False,BUY_REGULAR,FUELOIL,,,CONNECTED,,2,4,https://www.immoweb.be/en/classified/house/for-sale/Leuven-Kessel-Lo/3010/10971977
11166035,Leuven,3001,,3,225,276,HOUSE,HOUSE,625000,NORMAL_SALE,5,2,,7,10,False,,False,False,,False,,,True,173,,False,GOOD,,B,0,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,https://www.immoweb.be/en/classified/house/for-sale/Leuven/3001/11166035
11036569,Kortenberg,3070,2005,,230,559,HOUSE,HOUSE,625000,NORMAL_SALE,3,1,2,6,,False,,False,True,1,False,,,False,,,,GOOD,,B,2367,False,BUY_REGULAR,GAS,,False,,,,,https://www.immoweb.be/en/classified/house/for-sale/Kortenberg/3070/11036569
10960348,Opwijk,1745,,,174,554,HOUSE,HOUSE,615283,NORMAL_SALE,3,1,2,6,,True,HYPER_EQUIPPED,False,False,,False,,,False,,,,GOOD,,,0,False,BUY_REGULAR,GAS,,,CONNECTED,,1,,https://www.immoweb.be/en/classified/house/for-sale/Opwijk/1745/10960348
10918406,Overijse,3090,,,,,HOUSE_GROUP,HOUSE_GROUP,,NORMAL_SALE,,,,,,False,,False,False,,False,,,False,,,,,,,0,False,BUY_REGULAR,,,,,,,,https://www.immoweb.be/en/classified/house_group/for-sale/Overijse/3090/10918406
10941272,Leuven,3000,,4,142,,APARTMENT,DUPLEX,615404,NORMAL_SALE,2,1,2,5,12,True,HYPER_EQUIPPED,False,False,,True,13,NORTH_EAST,False,,,,AS_NEW,30,,0,False,BUY_REGULAR,ELECTRIC,False,,,,10,,https://www.immoweb.be/en/classified/apartment/for-sale/Leuven/3000/10941272
